timestamp,anglez,ENMO
2015-07-03T07:58:40-0500,-2.7555,0.0113
2015-07-03T07:58:45-0500,-13.8115,0.0469
2015-07-03T07:58:50-0500,-51.7128,1e-04
2015-07-03T07:58:55-0500,-55.4444,0.0301
2015-07-03T07:59:00-0500,-82.6544,0.0074
2015-07-03T07:59:05-0500,41.9309,0.0323
2015-07-03T07:59:10-0500,56.8414,0.0155
2015-07-03T07:59:15-0500,58.695,0.0077
2015-07-03T07:59:20-0500,57.5049,0.0491
2015-07-03T07:59:25-0500,56.124,0.0105
2015-07-03T07:59:30-0500,57.8665,0.0074
2015-07-03T07:59:35-0500,58.6555,0.0041
2015-07-03T07:59:40-0500,58.0811,0.0044
2015-07-03T07:59:45-0500,57.5397,0.0239
2015-07-03T07:59:50-0500,58.0584,0.0283
2015-07-03T07:59:55-0500,58.0627,0.0061
2015-07-03T08:00:00-0500,58.0179,0.006
2015-07-03T08:00:05-0500,52.2231,0.0808
2015-07-03T08:00:10-0500,12.2396,0.1096
2015-07-03T08:00:15-0500,13.4861,0.0167
2015-07-03T08:00:20-0500,1.083,3e-04
2015-07-03T08:00:25-0500,3.9032,0.0169
2015-07-03T08:00:30-0500,-12.6155,0.0537
2015-07-03T08:00:35-0500,-25.7541,0.0469
2015-07-03T08:00:40-0500,-1.0284,0.0272
2015-07-03T08:00:45-0500,63.7622,0.0221
2015-07-03T08:00:50-0500,57.5409,0.0727
2015-07-03T08:00:55-0500,12.0685,0.0538
2015-07-03T08:01:00-0500,53.5635,0.0281
2015-07-03T08:01:05-0500,53.9624,0.0227
2015-07-03T08:01:10-0500,67.1878,0.0676
2015-07-03T08:01:15-0500,57.8937,0.0566
2015-07-03T08:01:20-0500,54.4385,0.0224
2015-07-03T08:01:25-0500,73.5056,0.0306
2015-07-03T08:01:30-0500,69.2733,0.0238
2015-07-03T08:01:35-0500,60.7611,0.0257
2015-07-03T08:01:40-0500,67.2611,0.0256
2015-07-03T08:01:45-0500,53.181,0.0342
2015-07-03T08:01:50-0500,30.7021,0.0337
2015-07-03T08:01:55-0500,49.2549,0.006
2015-07-03T08:02:00-0500,50.2777,0.0112
2015-07-03T08:02:05-0500,20.7863,0.0798
2015-07-03T08:02:10-0500,-7.9733,0.0318
2015-07-03T08:02:15-0500,45.588,0.0152
2015-07-03T08:02:20-0500,49.9756,0.002
2015-07-03T08:02:25-0500,50.8772,0.002
2015-07-03T08:02:30-0500,51.6601,0.0034
2015-07-03T08:02:35-0500,52.696,0.0042
2015-07-03T08:02:40-0500,53.7447,0.0256
2015-07-03T08:02:45-0500,53.5894,0.0118
2015-07-03T08:02:50-0500,54.2563,0.0103
2015-07-03T08:02:55-0500,54.8296,0.0124
2015-07-03T08:03:00-0500,53.7831,0.0102
2015-07-03T08:03:05-0500,52.9389,0.008
2015-07-03T08:03:10-0500,53.3996,0.0087
2015-07-03T08:03:15-0500,53.7954,0.0094
2015-07-03T08:03:20-0500,46.1697,0.006
2015-07-03T08:03:25-0500,45.0323,0.0042
2015-07-03T08:03:30-0500,45.708,0.0132
2015-07-03T08:03:35-0500,59.2255,0.0117
2015-07-03T08:03:40-0500,55.9719,0.0135
2015-07-03T08:03:45-0500,55.2496,0.0189
2015-07-03T08:03:50-0500,60.234,0.0323
2015-07-03T08:03:55-0500,18.2028,0.0371
2015-07-03T08:04:00-0500,-21.7866,0.0178
2015-07-03T08:04:05-0500,-33.9718,0.01
2015-07-03T08:04:10-0500,-34.5249,0.0094
2015-07-03T08:04:15-0500,-32.5624,0.0099
2015-07-03T08:04:20-0500,-22.6796,0.0122
2015-07-03T08:04:25-0500,-11.7051,0.0114
2015-07-03T08:04:30-0500,-12.4523,0.0135
2015-07-03T08:04:35-0500,-19.8164,0.0142
2015-07-03T08:04:40-0500,-9.0085,0.0157
2015-07-03T08:04:45-0500,-9.0995,0.0146
2015-07-03T08:04:50-0500,-14.2052,0.014
2015-07-03T08:04:55-0500,-13.0654,0.0146
2015-07-03T08:05:00-0500,-10.2624,0.0147
2015-07-03T08:05:05-0500,-19.9098,0.0171
2015-07-03T08:05:10-0500,-14.383,0.018
2015-07-03T08:05:15-0500,-7.9691,0.014
2015-07-03T08:05:20-0500,-7.5605,0.0171
2015-07-03T08:05:25-0500,-5.7265,0.0148
2015-07-03T08:05:30-0500,-9.5826,0.0142
2015-07-03T08:05:35-0500,-7.9318,0.0625
2015-07-03T08:05:40-0500,-18.8158,0.0631
2015-07-03T08:05:45-0500,-38.9564,0.0376
2015-07-03T08:05:50-0500,-36.5844,0.0044
2015-07-03T08:05:55-0500,-35.9496,0.0029
2015-07-03T08:06:00-0500,-38.5994,0.0043
2015-07-03T08:06:05-0500,-37.0076,0.0087
2015-07-03T08:06:10-0500,-36.3703,0.0058
2015-07-03T08:06:15-0500,-37.0511,0.0019
2015-07-03T08:06:20-0500,-36.6203,0.034
2015-07-03T08:06:25-0500,-10.8097,0.0819
2015-07-03T08:06:30-0500,3.1742,0.0569
2015-07-03T08:06:35-0500,-8.2646,0.0249
2015-07-03T08:06:40-0500,3.7828,0.1077
2015-07-03T08:06:45-0500,-1.9447,0.1423
2015-07-03T08:06:50-0500,-45.8842,0.0588
2015-07-03T08:06:55-0500,-57.9898,0.002
2015-07-03T08:07:00-0500,0.1236,0.0814
2015-07-03T08:07:05-0500,22.5452,0.119
2015-07-03T08:07:10-0500,-34.6387,0.0551
2015-07-03T08:07:15-0500,-49.0726,0.0226
2015-07-03T08:07:20-0500,-28.1185,0.0897
2015-07-03T08:07:25-0500,-3.0349,0.1182
2015-07-03T08:07:30-0500,-19.4625,0.1883
2015-07-03T08:07:35-0500,4.5213,0.0827
2015-07-03T08:07:40-0500,15.1333,0.0203
2015-07-03T08:07:45-0500,18.7684,0.0215
2015-07-03T08:07:50-0500,24.0862,0.0295
2015-07-03T08:07:55-0500,13.2018,0.0816
2015-07-03T08:08:00-0500,31.5869,0.0694
2015-07-03T08:08:05-0500,48.5343,0.1986
2015-07-03T08:08:10-0500,-13.2123,0.0986
2015-07-03T08:08:15-0500,5.4801,0.0829
2015-07-03T08:08:20-0500,2.1723,0.0956
2015-07-03T08:08:25-0500,-11.6338,0.0486
2015-07-03T08:08:30-0500,28.8617,0.1337
2015-07-03T08:08:35-0500,1.6687,0.064
2015-07-03T08:08:40-0500,11.563,0.069
2015-07-03T08:08:45-0500,13.1527,0.0722
2015-07-03T08:08:50-0500,-43.0202,0.0244
2015-07-03T08:08:55-0500,0.829,0.091
2015-07-03T08:09:00-0500,53.8466,0.1173
2015-07-03T08:09:05-0500,20.1653,0.0487
2015-07-03T08:09:10-0500,-11.73,0.0377
2015-07-03T08:09:15-0500,-61.69,3e-04
2015-07-03T08:09:20-0500,-61.8672,1e-04
2015-07-03T08:09:25-0500,-59.9897,0.0015
2015-07-03T08:09:30-0500,-58.0481,4e-04
2015-07-03T08:09:35-0500,-57.5998,0
2015-07-03T08:09:40-0500,-46.9441,9e-04
2015-07-03T08:09:45-0500,-51.8518,0.0039
2015-07-03T08:09:50-0500,-50.7947,1e-04
2015-07-03T08:09:55-0500,-51.1629,0.0019
2015-07-03T08:10:00-0500,-60.7033,6e-04
2015-07-03T08:10:05-0500,-55.5562,0.0019
2015-07-03T08:10:10-0500,-36.9408,0.0478
2015-07-03T08:10:15-0500,-30.971,0.0226
2015-07-03T08:10:20-0500,-16.4426,0.0534
2015-07-03T08:10:25-0500,-11.0166,0.0452
2015-07-03T08:10:30-0500,-15.2632,0.0458
2015-07-03T08:10:35-0500,-26.4621,0.042
2015-07-03T08:10:40-0500,-16.2394,0.0759
2015-07-03T08:10:45-0500,29.3336,0.034
2015-07-03T08:10:50-0500,34.808,0.0314
2015-07-03T08:10:55-0500,51.1914,0.07
2015-07-03T08:11:00-0500,2.2458,0.0326
2015-07-03T08:11:05-0500,17.6129,0.046
2015-07-03T08:11:10-0500,11.4304,0.04
2015-07-03T08:11:15-0500,-13.6601,0.0663
2015-07-03T08:11:20-0500,-17.4877,0.0418
2015-07-03T08:11:25-0500,30.3762,0.021
2015-07-03T08:11:30-0500,-0.271,0.0302
2015-07-03T08:11:35-0500,9.125,0.0318
2015-07-03T08:11:40-0500,39.4063,0.0525
2015-07-03T08:11:45-0500,-4.558,0.027
2015-07-03T08:11:50-0500,-2.878,0.0241
2015-07-03T08:11:55-0500,2.4285,0.0238
2015-07-03T08:12:00-0500,1.6698,0.0221
2015-07-03T08:12:05-0500,-39.5068,0.0397
2015-07-03T08:12:10-0500,-66.172,0.038
2015-07-03T08:12:15-0500,-36.6364,0.0129
2015-07-03T08:12:20-0500,-40.1874,0.0196
2015-07-03T08:12:25-0500,-36.863,0.0138
2015-07-03T08:12:30-0500,-33.6575,0.0244
2015-07-03T08:12:35-0500,33.3903,0.1642
2015-07-03T08:12:40-0500,66.541,0.2401
2015-07-03T08:12:45-0500,-46.3847,0.0202
2015-07-03T08:12:50-0500,-62.3395,0.0014
2015-07-03T08:12:55-0500,-52.3332,0.0083
2015-07-03T08:13:00-0500,-54.0261,0.0109
2015-07-03T08:13:05-0500,-55.1147,0.0128
2015-07-03T08:13:10-0500,-53.3079,0.0133
2015-07-03T08:13:15-0500,-50.5257,0.008
2015-07-03T08:13:20-0500,-22.2929,0.106
2015-07-03T08:13:25-0500,-46.9689,0.0056
2015-07-03T08:13:30-0500,-34.5878,0.0686
2015-07-03T08:13:35-0500,62.7519,0.0345
2015-07-03T08:13:40-0500,23.8611,0.0972
2015-07-03T08:13:45-0500,6.8302,0.0609
2015-07-03T08:13:50-0500,24.9499,0.0462
2015-07-03T08:13:55-0500,-1.4505,0.0586
2015-07-03T08:14:00-0500,42.1872,0.0386
2015-07-03T08:14:05-0500,55.9591,0.0699
2015-07-03T08:14:10-0500,9.2296,0.0464
2015-07-03T08:14:15-0500,6.4867,0.0401
2015-07-03T08:14:20-0500,5.232,0.0742
2015-07-03T08:14:25-0500,9.8257,0.0816
2015-07-03T08:14:30-0500,4.0584,0.3242
2015-07-03T08:14:35-0500,-14.053,0.149
2015-07-03T08:14:40-0500,15.4061,0.0586
2015-07-03T08:14:45-0500,39.5565,0.0627
2015-07-03T08:14:50-0500,-19.2048,0.0536
2015-07-03T08:14:55-0500,-3.2666,0.0599
2015-07-03T08:15:00-0500,7.3886,0.0786
2015-07-03T08:15:05-0500,17.2923,0.0774
2015-07-03T08:15:10-0500,16.5886,0.0289
2015-07-03T08:15:15-0500,9.8861,0.0228
2015-07-03T08:15:20-0500,10.5659,0.0244
2015-07-03T08:15:25-0500,7.8897,0.022
2015-07-03T08:15:30-0500,8.6058,0.0186
2015-07-03T08:15:35-0500,17.3137,0.0273
2015-07-03T08:15:40-0500,15.7655,0.0304
2015-07-03T08:15:45-0500,9.3502,0.0464
2015-07-03T08:15:50-0500,40.6027,0.0585
2015-07-03T08:15:55-0500,52.0927,0.1312
2015-07-03T08:16:00-0500,61.1796,0.1541
2015-07-03T08:16:05-0500,38.4442,0.0487
2015-07-03T08:16:10-0500,13.9296,0.0188
2015-07-03T08:16:15-0500,12.1535,0.0213
2015-07-03T08:16:20-0500,14.08,0.0212
2015-07-03T08:16:25-0500,11.0743,0.2137
2015-07-03T08:16:30-0500,9.7577,0.1036
2015-07-03T08:16:35-0500,3.721,0.1315
2015-07-03T08:16:40-0500,-3.1247,0.1698
2015-07-03T08:16:45-0500,-4.5049,0.1108
2015-07-03T08:16:50-0500,-34.5239,0.0561
2015-07-03T08:16:55-0500,-40.9731,0.0454
2015-07-03T08:17:00-0500,-60.352,0.0723
2015-07-03T08:17:05-0500,-52.3044,0.0335
2015-07-03T08:17:10-0500,-23.6966,0.0259
2015-07-03T08:17:15-0500,-43.5783,0.0509
2015-07-03T08:17:20-0500,-44.7185,0.0186
2015-07-03T08:17:25-0500,-53.1585,0.0186
2015-07-03T08:17:30-0500,-56.265,0.0197
2015-07-03T08:17:35-0500,12.6565,0.0375
2015-07-03T08:17:40-0500,10.0722,0.0304
2015-07-03T08:17:45-0500,-27.712,0.0272
2015-07-03T08:17:50-0500,-22.2044,0.0333
2015-07-03T08:17:55-0500,-14.336,0.074
2015-07-03T08:18:00-0500,34.3335,0.0564
2015-07-03T08:18:05-0500,22.8698,0.0496
2015-07-03T08:18:10-0500,7.3073,0.0213
2015-07-03T08:18:15-0500,5.3113,0.0932
2015-07-03T08:18:20-0500,-0.8785,0.1662
2015-07-03T08:18:25-0500,2.6226,0.0896
2015-07-03T08:18:30-0500,-20.1751,0.0529
2015-07-03T08:18:35-0500,-18.1801,0.086
2015-07-03T08:18:40-0500,-3.8497,0.0218
2015-07-03T08:18:45-0500,-4.1524,0.2038
2015-07-03T08:18:50-0500,1.5036,0.1185
2015-07-03T08:18:55-0500,-5.4139,0.0461
2015-07-03T08:19:00-0500,9.5369,0.4025
2015-07-03T08:19:05-0500,-5.4539,0.1253
2015-07-03T08:19:10-0500,13.6698,0.1555
2015-07-03T08:19:15-0500,45.553,0.0338
2015-07-03T08:19:20-0500,21.0116,0.0705
2015-07-03T08:19:25-0500,-13.1655,0.0711
2015-07-03T08:19:30-0500,-3.7493,0.1085
2015-07-03T08:19:35-0500,33.6915,0.0462
2015-07-03T08:19:40-0500,4.7773,0.0653
2015-07-03T08:19:45-0500,10.9269,0.0506
2015-07-03T08:19:50-0500,6.559,0.0123
2015-07-03T08:19:55-0500,9.9442,0.0037
2015-07-03T08:20:00-0500,36.7958,0.0036
2015-07-03T08:20:05-0500,36.4669,0.0041
2015-07-03T08:20:10-0500,16.5336,0.0064
2015-07-03T08:20:15-0500,4.4073,0.0077
2015-07-03T08:20:20-0500,-4.286,0.007
2015-07-03T08:20:25-0500,33.4676,0.0094
2015-07-03T08:20:30-0500,46.6555,0.0124
2015-07-03T08:20:35-0500,10.3715,0.0167
2015-07-03T08:20:40-0500,-4.8244,0.0071
2015-07-03T08:20:45-0500,2.3629,0.0081
2015-07-03T08:20:50-0500,15.1185,0.0135
2015-07-03T08:20:55-0500,16.0988,0.0037
2015-07-03T08:21:00-0500,21.2453,0.0141
2015-07-03T08:21:05-0500,20.1703,0.0175
2015-07-03T08:21:10-0500,12.3337,0.0547
2015-07-03T08:21:15-0500,13.6842,0.0226
2015-07-03T08:21:20-0500,13.3464,0.0293
2015-07-03T08:21:25-0500,15.0947,0.0054
2015-07-03T08:21:30-0500,19.0391,0.0062
2015-07-03T08:21:35-0500,16.2982,0.0052
2015-07-03T08:21:40-0500,21.6469,0.0121
2015-07-03T08:21:45-0500,18.3889,0.0152
2015-07-03T08:21:50-0500,3.8741,0.0238
2015-07-03T08:21:55-0500,29.6529,0.0309
2015-07-03T08:22:00-0500,39.0771,0.0315
2015-07-03T08:22:05-0500,40.3185,0.1052
2015-07-03T08:22:10-0500,30.095,0.0709
2015-07-03T08:22:15-0500,5.5167,0.0757
2015-07-03T08:22:20-0500,-1.5918,0.0531
2015-07-03T08:22:25-0500,3.4738,0.0153
2015-07-03T08:22:30-0500,4.0677,0.0196
2015-07-03T08:22:35-0500,7.7996,0.028
2015-07-03T08:22:40-0500,7.1718,0.0194
2015-07-03T08:22:45-0500,8.5888,0.0224
2015-07-03T08:22:50-0500,8.4079,0.0239
2015-07-03T08:22:55-0500,7.6496,0.0182
2015-07-03T08:23:00-0500,7.192,0.0143
2015-07-03T08:23:05-0500,8.35,0.0234
2015-07-03T08:23:10-0500,13.1505,0.0453
2015-07-03T08:23:15-0500,7.5155,0.0216
2015-07-03T08:23:20-0500,7.3393,0.0239
2015-07-03T08:23:25-0500,11.8157,0.0183
2015-07-03T08:23:30-0500,12.1884,0.0618
2015-07-03T08:23:35-0500,24.8448,0.0601
2015-07-03T08:23:40-0500,63.0072,0.0523
2015-07-03T08:23:45-0500,43.9665,0.0288
2015-07-03T08:23:50-0500,0.7108,0.0201
2015-07-03T08:23:55-0500,50.4417,0.0396
2015-07-03T08:24:00-0500,4.4146,0.0156
2015-07-03T08:24:05-0500,-15.7463,0.027
2015-07-03T08:24:10-0500,35.6393,0.0313
2015-07-03T08:24:15-0500,46.4658,0.0354
2015-07-03T08:24:20-0500,14.3167,0.0183
2015-07-03T08:24:25-0500,45.1827,0.0381
2015-07-03T08:24:30-0500,41.535,0.0312
2015-07-03T08:24:35-0500,18.4262,0.0673
2015-07-03T08:24:40-0500,12.4402,0.0798
2015-07-03T08:24:45-0500,-2.9977,0.0444
2015-07-03T08:24:50-0500,31.1775,0.2025
2015-07-03T08:24:55-0500,22.3009,0.1071
2015-07-03T08:25:00-0500,51.9008,0.0477
2015-07-03T08:25:05-0500,40.2467,0.0899
2015-07-03T08:25:10-0500,62.2942,0.081
2015-07-03T08:25:15-0500,-23.2697,0.0652
2015-07-03T08:25:20-0500,-5.9407,0.0269
2015-07-03T08:25:25-0500,-2.3689,0.0032
2015-07-03T08:25:30-0500,-0.445,0.0179
2015-07-03T08:25:35-0500,-14.7448,0.0413
2015-07-03T08:25:40-0500,-11.3258,0.0318
2015-07-03T08:25:45-0500,5.482,0.054
2015-07-03T08:25:50-0500,18.8313,0.0134
2015-07-03T08:25:55-0500,20.4533,0.0267
2015-07-03T08:26:00-0500,18.8445,0.0316
2015-07-03T08:26:05-0500,6.5838,0.055
2015-07-03T08:26:10-0500,4.6902,0.0663
2015-07-03T08:26:15-0500,-26.3296,0.0325
2015-07-03T08:26:20-0500,-32.2332,0.0181
2015-07-03T08:26:25-0500,-40.9139,0.0141
2015-07-03T08:26:30-0500,-43.5621,0.0081
2015-07-03T08:26:35-0500,-46.3612,0.0104
2015-07-03T08:26:40-0500,-49.5477,0.0111
2015-07-03T08:26:45-0500,-48.3705,0.014
2015-07-03T08:26:50-0500,-48.7877,0.0044
2015-07-03T08:26:55-0500,-49.5927,0.0037
2015-07-03T08:27:00-0500,-53.1208,0.0035
2015-07-03T08:27:05-0500,-53.3718,0.0033
2015-07-03T08:27:10-0500,-51.6954,0.0131
2015-07-03T08:27:15-0500,-49.8269,0.0235
2015-07-03T08:27:20-0500,-55.1463,0.0624
2015-07-03T08:27:25-0500,-47.3359,0.0281
2015-07-03T08:27:30-0500,11.5254,0.0116
2015-07-03T08:27:35-0500,6.5229,0.0722
2015-07-03T08:27:40-0500,30.0802,0.0466
2015-07-03T08:27:45-0500,19.6056,0.0282
2015-07-03T08:27:50-0500,29.402,0.0188
2015-07-03T08:27:55-0500,18.013,0.0247
2015-07-03T08:28:00-0500,36.2214,0.0518
2015-07-03T08:28:05-0500,58.3481,0.0787
2015-07-03T08:28:10-0500,61.8101,0.0559
2015-07-03T08:28:15-0500,16.7099,0.1632
2015-07-03T08:28:20-0500,28.1776,0.0556
2015-07-03T08:28:25-0500,-31.7866,0.023
2015-07-03T08:28:30-0500,-35.6108,0.0141
2015-07-03T08:28:35-0500,-28.8659,0.0224
2015-07-03T08:28:40-0500,-21.8502,0.0297
2015-07-03T08:28:45-0500,-23.1721,0.0226
2015-07-03T08:28:50-0500,-29.3524,0.0248
2015-07-03T08:28:55-0500,10.6163,0.0797
2015-07-03T08:29:00-0500,30.8621,0.1247
2015-07-03T08:29:05-0500,8.3266,0.1617
2015-07-03T08:29:10-0500,5.3267,0.0589
2015-07-03T08:29:15-0500,-6.9246,0.0508
2015-07-03T08:29:20-0500,-24.3843,0.0244
2015-07-03T08:29:25-0500,9.3809,0.0352
2015-07-03T08:29:30-0500,16.7335,0.0251
2015-07-03T08:29:35-0500,-9.41,0.005
2015-07-03T08:29:40-0500,-6.0022,0.0367
2015-07-03T08:29:45-0500,33.82,0.0793
2015-07-03T08:29:50-0500,26.7089,0.0275
2015-07-03T08:29:55-0500,12.6462,0.0903
2015-07-03T08:30:00-0500,5.1556,0.0432
2015-07-03T08:30:05-0500,5.9464,0.0593
2015-07-03T08:30:10-0500,-12.7852,0.1054
2015-07-03T08:30:15-0500,-15.4094,0.0814
2015-07-03T08:30:20-0500,2.248,0.0564
2015-07-03T08:30:25-0500,-36.783,0.0114
2015-07-03T08:30:30-0500,-38.0538,0.0119
2015-07-03T08:30:35-0500,-19.841,0.0303
2015-07-03T08:30:40-0500,-16.2272,0.0044
2015-07-03T08:30:45-0500,-25.0159,0.0029
2015-07-03T08:30:50-0500,-23.0539,0.0127
2015-07-03T08:30:55-0500,16.0267,0.0283
2015-07-03T08:31:00-0500,-1.6638,0.0861
2015-07-03T08:31:05-0500,50.029,0.025
2015-07-03T08:31:10-0500,19.564,0.0803
2015-07-03T08:31:15-0500,-39.7669,0.0153
2015-07-03T08:31:20-0500,-37.4545,0.0092
2015-07-03T08:31:25-0500,-31.2394,0.0027
2015-07-03T08:31:30-0500,-30.7593,0.004
2015-07-03T08:31:35-0500,-29.2492,0.0048
2015-07-03T08:31:40-0500,-28.1213,9e-04
2015-07-03T08:31:45-0500,-27.7411,0.0292
2015-07-03T08:31:50-0500,-26.7933,0.0205
2015-07-03T08:31:55-0500,9.7655,0.0194
2015-07-03T08:32:00-0500,18.1556,0.0132
2015-07-03T08:32:05-0500,-39.9337,0.0044
2015-07-03T08:32:10-0500,-9.5226,0.0234
2015-07-03T08:32:15-0500,30.8393,0.0467
2015-07-03T08:32:20-0500,-28.3932,0.0268
2015-07-03T08:32:25-0500,-30.4592,0.0099
2015-07-03T08:32:30-0500,-25.9626,0.0924
2015-07-03T08:32:35-0500,31.4803,0.2011
2015-07-03T08:32:40-0500,16.3973,0.0708
2015-07-03T08:32:45-0500,22.1087,0.1537
2015-07-03T08:32:50-0500,20.3352,0.1085
2015-07-03T08:32:55-0500,-0.5931,0.0684
2015-07-03T08:33:00-0500,3.6868,0.0081
2015-07-03T08:33:05-0500,25.6191,0.0464
2015-07-03T08:33:10-0500,25.1715,0.0463
2015-07-03T08:33:15-0500,24.5202,0.0349
2015-07-03T08:33:20-0500,46.9906,0.0861
2015-07-03T08:33:25-0500,54.2137,0.077
2015-07-03T08:33:30-0500,28.3797,0.0226
2015-07-03T08:33:35-0500,24.8223,0.0862
2015-07-03T08:33:40-0500,15.1555,0.0366
2015-07-03T08:33:45-0500,20.9306,0.0368
2015-07-03T08:33:50-0500,21.4031,0.0251
2015-07-03T08:33:55-0500,4.4803,0.0986
2015-07-03T08:34:00-0500,9.995,0.0484
2015-07-03T08:34:05-0500,48.106,0.1387
2015-07-03T08:34:10-0500,57.1081,0.067
2015-07-03T08:34:15-0500,54.5483,0.0174
2015-07-03T08:34:20-0500,42.5103,0.0217
2015-07-03T08:34:25-0500,45.1955,0.0883
2015-07-03T08:34:30-0500,26.963,0.0111
2015-07-03T08:34:35-0500,41.5724,0.0479
2015-07-03T08:34:40-0500,72.2616,0.0133
2015-07-03T08:34:45-0500,67.4771,0.0263
2015-07-03T08:34:50-0500,64.2016,0.0139
2015-07-03T08:34:55-0500,64.7984,0.0219
2015-07-03T08:35:00-0500,67.0335,0.0161
2015-07-03T08:35:05-0500,69.6614,0.0184
2015-07-03T08:35:10-0500,70.1902,0.0107
2015-07-03T08:35:15-0500,67.0238,0.0088
2015-07-03T08:35:20-0500,58.9701,0.0124
2015-07-03T08:35:25-0500,53.0402,0.0047
2015-07-03T08:35:30-0500,36.3683,0.0075
2015-07-03T08:35:35-0500,28.015,0.0384
2015-07-03T08:35:40-0500,52.9615,0.11
2015-07-03T08:35:45-0500,38.1964,0.0837
2015-07-03T08:35:50-0500,52.2608,0.1312
2015-07-03T08:35:55-0500,37.3548,0.0597
2015-07-03T08:36:00-0500,36.4406,0.0555
2015-07-03T08:36:05-0500,23.1441,0.0598
2015-07-03T08:36:10-0500,13.0693,0.0552
2015-07-03T08:36:15-0500,0.6937,0.1611
2015-07-03T08:36:20-0500,4.8599,0.1427
2015-07-03T08:36:25-0500,34.109,0.0715
2015-07-03T08:36:30-0500,41.9236,0.0975
2015-07-03T08:36:35-0500,40.8685,0.0472
2015-07-03T08:36:40-0500,35.6794,0.0547
2015-07-03T08:36:45-0500,7.6754,0.0747
2015-07-03T08:36:50-0500,16.219,0.0283
2015-07-03T08:36:55-0500,15.2084,0.0247
2015-07-03T08:37:00-0500,30.1899,0.0195
2015-07-03T08:37:05-0500,56.6274,0.0037
2015-07-03T08:37:10-0500,55.7768,0.0063
2015-07-03T08:37:15-0500,58.1811,0.0098
2015-07-03T08:37:20-0500,48.8313,0.013
2015-07-03T08:37:25-0500,39.668,0.022
2015-07-03T08:37:30-0500,54.992,0.0468
2015-07-03T08:37:35-0500,18.9475,0.1382
2015-07-03T08:37:40-0500,20.2069,0.2719
2015-07-03T08:37:45-0500,43.7756,0.3455
2015-07-03T08:37:50-0500,25.6379,0.212
2015-07-03T08:37:55-0500,64.8713,0.0408
2015-07-03T08:38:00-0500,61.0155,0.0867
2015-07-03T08:38:05-0500,3.66,0.0772
2015-07-03T08:38:10-0500,1.7841,0.034
2015-07-03T08:38:15-0500,1.2358,0.0317
2015-07-03T08:38:20-0500,25.9532,0.0323
2015-07-03T08:38:25-0500,5.0373,0.0949
2015-07-03T08:38:30-0500,-7.9461,0.1383
2015-07-03T08:38:35-0500,-8.7896,0.0659
2015-07-03T08:38:40-0500,4.45,0.0222
2015-07-03T08:38:45-0500,-7.5793,0.0523
2015-07-03T08:38:50-0500,-20.9186,0.0194
2015-07-03T08:38:55-0500,-31.2107,0.0474
2015-07-03T08:39:00-0500,14.6908,0.0432
2015-07-03T08:39:05-0500,31.4687,0.0439
2015-07-03T08:39:10-0500,32.7081,0.1135
2015-07-03T08:39:15-0500,30.1552,0.1261
2015-07-03T08:39:20-0500,5.2789,0.1285
2015-07-03T08:39:25-0500,3.2485,0.3161
2015-07-03T08:39:30-0500,47.9091,0.2809
2015-07-03T08:39:35-0500,67.0875,0.3256
2015-07-03T08:39:40-0500,20.9459,0.1049
2015-07-03T08:39:45-0500,16.0299,0.0481
2015-07-03T08:39:50-0500,-0.0565,0.0763
2015-07-03T08:39:55-0500,30.3631,0.1229
2015-07-03T08:40:00-0500,39.5596,0.1723
2015-07-03T08:40:05-0500,43.6305,0.0976
2015-07-03T08:40:10-0500,51.6622,0.1345
2015-07-03T08:40:15-0500,39.074,0.0705
2015-07-03T08:40:20-0500,54.2206,0.0141
2015-07-03T08:40:25-0500,-6.3323,0.0178
2015-07-03T08:40:30-0500,15.3147,0.0287
2015-07-03T08:40:35-0500,74.943,0.0722
2015-07-03T08:40:40-0500,78.333,0.0357
2015-07-03T08:40:45-0500,74.75,0.043
2015-07-03T08:40:50-0500,43.0706,0.0193
2015-07-03T08:40:55-0500,26.2775,0.0021
2015-07-03T08:41:00-0500,27.7964,0.0546
2015-07-03T08:41:05-0500,4.9312,0.0803
2015-07-03T08:41:10-0500,-14.6151,0.0639
2015-07-03T08:41:15-0500,2.9133,0.096
2015-07-03T08:41:20-0500,6.9693,0.1093
2015-07-03T08:41:25-0500,-1.874,0.2269
2015-07-03T08:41:30-0500,9.6695,0.1053
2015-07-03T08:41:35-0500,-30.9943,0.0433
2015-07-03T08:41:40-0500,-5.9644,0.0929
2015-07-03T08:41:45-0500,41.9223,0.135
2015-07-03T08:41:50-0500,63.4642,0.0172
2015-07-03T08:41:55-0500,21.3185,0.0537
2015-07-03T08:42:00-0500,18.9067,0.0626
2015-07-03T08:42:05-0500,-26.6069,0.0611
2015-07-03T08:42:10-0500,-21.3841,0.0895
2015-07-03T08:42:15-0500,-36.6459,0.0395
2015-07-03T08:42:20-0500,-38.8778,0.0421
2015-07-03T08:42:25-0500,-24.9613,0.0717
2015-07-03T08:42:30-0500,-14.8716,0.1775
2015-07-03T08:42:35-0500,40.6584,0.0769
2015-07-03T08:42:40-0500,27.1443,0.081
2015-07-03T08:42:45-0500,7.2311,0.0578
2015-07-03T08:42:50-0500,24.4063,0.0394
2015-07-03T08:42:55-0500,34.8617,0.0472
2015-07-03T08:43:00-0500,45.6221,0.0306
2015-07-03T08:43:05-0500,50.7906,0.0393
2015-07-03T08:43:10-0500,48.7255,0.0227
